9118
7939
5836
958487
7088
8042
6598
958403
9928
10056
11717
6234
39629
10303
15006
6505
6657
958131
152728
12215
13273
6706
7449
1000100
8541
915350
6190
6792
7200
10387
5965
7189
11496
5713
8033
7274
31774
15242
12881
7598
202997
203684
17084
16547
243750
98391
191025
958153
72379
25694
16744
15542
9146
9239
8350
10357
958193
7503
106426
252279
10944
352035
8304
9026
28579
209121
8065
10802
5813
8824
8421
14973
957838
10436
7054
5944
25482
15606
7616
13177
6079
11214
7093
30123
8066
9506
8327
8446
7511
958795
8364
106111
42682
109528
13267
332944
8240
8882
8183
7838
8076
8339
14074
7877
69653
13724
32978
34301
7264
9430
16289
7426
103910
5688
9740
21223
8646
10601
9976
9218
11176
15693
9855
18069
25241
21486
958682
7610
7637
29220
44101
10107
13774
10688
9744
32339
10010
7446
6452
6735
10071
9675
7248
8202
8394
5494
6481
969126
7297
8032
957760
32737
7890
15658
8527
11795
7186
8099
8536
6618
7574
7800
40315
9945
10943
7456
12576
12991
8812
5990
7561
7932
7013
6905
8025
9209
6409
13387
6837
9260
10568
31499
13402
12884
6526
61696
17541
11165
8992
6763
9891
6395
10228
9788
5965
8489
8067
9750
14389
8213
10182
4934
60553
6562
6752
34872
10427
46663
11345
7667
16491
6611
10148
30115
6146
7446
6715
5990
31803
53887
7788
958185
7174
10404
915528
14778
97439
11784
62246
15107
14157
6134
63527
8193
972387
7064
5518
6848
9473
38616
7877
5925
10514
5971
6653
6667
7747
8448
959236
157144
10625
9351
8627
945406
7927
9086
7519
945433
15491
12404
13365
6947
51662
11991
20773
7429
8334
944956
173157
18628
15260
11940
9184
1000100
11209
900600
7566
7874
6455
12934
7571
9129
11965
6550
10311
8393
43418
17328
16017
8372
230063
238258
23881
18757
271008
123319
232257
944990
84814
29559
19029
18661
11982
11196
12953
13948
943533
9185
166855
258337
13340
388037
10115
11558
42561
249525
10171
12348
8126
10831
9984
15689
943010
12175
7975
7886
33385
18101
9638
13896
7536
14649
8124
38219
10304
12174
9810
9126
17247
945971
8552
120586
92759
127905
16742
138729
10497
10174
9522
8678
10357
9525
15508
8818
71678
16877
39863
43787
9055
10694
30709
8403
111705
11134
12173
25872
10640
11564
13361
9358
15903
21954
14971
26092
30028
30333
945623
10353
10055
37862
59708
13350
16031
11925
10832
41688
12167
8620
7720
7969
10557
15934
8509
10592
10497
6947
7782
969326
9218
11229
942869
42226
8523
12057
11338
17929
9382
9643
10309
8871
8863
9002
57137
9864
12796
8891
14980
17866
9364
8026
8546
8254
7761
9089
10103
11236
7918
15569
8104
11519
12066
41490
16457
18749
8259
80540
27188
12820
10246
7865
13460
6915
12181
11599
7174
9852
9771
12298
16465
9647
9020
5941
68318
8021
7510
39234
12796
56117
13944
9737
23180
8170
13404
38780
7741
8311
7990
19659
37405
56439
7906
943322
8211
12633
900417
31987
114986
15553
83966
18756
20240
7212
66092
9977
972322
8292
7136
7689
10148
53641
8305
7444
12040
7534
7862
8359
9345
10284
944575
179358
11496
7425
9402
722947
45672
8718
19441
14380
7414
8346
10591
9040
8414
8377
7619
33189
7625
11416
7121
11829
7195
8798
48238
8534
14291
9056
6196
12102
10956
10273
8913
8246
8886
5989
7893
951900
33342
69131
11553
10816
7195
45916
10641
17359
220602
8022
8408
11736
35904
13213
9707
64115
6941
7565
7584
6970
10337
98950
6169
12791
5689
5940
7892
7496
7801
123345
8092
9593
16156
23006
9124
6933
9439
12152
11171
574786
10900
28550
957591
8158
14488
15702
60475
8716
6860
9894
10072
8136
114567
7915
14094
7489
6127
85572
50263
6953
7233
10816
5432
16204
989812
29979
12054
34406
12462
19975
10063
6602
6088
7863
19441
8659
27506
6775
7834
10980
31890
26358
9679
13117
9104
26279
6845
21918
27361
6821
11817
38191
28336
8363
7901
75703
7062
30759
9645
7676
13801
16730
6908
12856
8058
9592
6587
25333
7485
24823
957966
6678
8550
7058
7764
8170
6356
9420
958497
8730
29902
8723
12691
7212
7253
14956
6581
10812
13587
13249
8143
30328
13109
9469
929320
7883
30287
49689
9930
9567
18807
328160
8412
13559
6669
64103
171105
8252
5538
8007
325383
6763
9330
958303
7036
67523
7412
7202
7295
801087
70544
7915
14012
19253
958330
7645
7692
6999
17648
9539
6635
8348
6184
12132
22304
32075
10320
84978
24618
7721
8244
7410
7214
15005
979105
8382
15724
8513
16529
7578
11283
957911
11790
8950
12212
11312
6423
7294
52378
15935
8375
8846
13117
10100
8686
12363
8056
148935
12298
10127
7375
9086
7486
7710
17605
8561
11120
718305
64487
11828
28681
18452
8208
10095
18011
12248
14232
9955
9422
39137
10206
13968
8293
14200
8479
10581
56433
10767
17781
9828
7622
13978
12763
11103
10696
9900
9998
6958
8894
928726
43391
72507
27872
13560
9667
91390
11273
20721
224677
9281
